-0.12,-1.59,0.31,5
-31.32,28.67,-68.07,5
0.06,-1.28,0.18,5
-0.12,-1.59,0.31,5
-31.48,28.94,-68.46,5
0.06,-1.46,0.31,5
-0.12,-1.59,0.31,5
-30.96,28.93,-67.65,5
-0.06,-1.22,0.31,5
-0.12,-1.59,0.31,5
-31.08,28.99,-68.24,5
-0.18,-1.34,0.31,5
-0.12,-1.59,0.31,5
-31.05,28.83,-67.60,5
0.18,-1.16,0.43,5
-0.12,-1.59,0.31,5
-30.87,29.00,-67.02,5
0.18,-1.34,0.31,5
-0.12,-1.59,0.31,5
-31.32,29.31,-67.75,5
0.00,-1.34,0.24,5
-0.12,-1.59,0.31,5
-31.23,28.54,-66.94,5
0.12,-1.46,0.12,5
-0.12,-1.59,0.31,5
-31.58,29.22,-66.83,5
-0.06,-1.04,0.18,5
-0.06,-1.28,0.31,5
-31.25,28.55,-67.68,5
0.00,-1.28,0.37,5
-0.06,-1.28,0.31,5
-30.69,28.75,-67.31,5
0.12,-1.34,0.31,5
-0.06,-1.28,0.31,5
-31.20,29.08,-68.12,5
-0.06,-1.22,0.18,5
-0.06,-1.28,0.31,5
-31.86,28.50,-67.52,5
0.18,-1.40,0.18,5
-0.06,-1.28,0.31,5
-31.03,29.36,-68.79,5
0.00,-1.40,0.18,5
-0.06,-1.28,0.31,5
-31.24,29.13,-67.13,5
-0.06,-1.40,0.31,5
-0.18,-1.34,0.31,5
-31.01,28.97,-68.18,5
-0.18,-1.46,0.24,5
-0.18,-1.34,0.31,5
-31.18,28.89,-67.09,5
0.12,-1.59,0.24,5
-0.18,-1.34,0.31,5
-31.10,29.17,-67.76,5
-0.18,-1.22,0.24,5
-0.18,-1.34,0.31,5
-31.45,28.60,-68.08,5
0.18,-1.28,0.24,5
-0.18,-1.34,0.31,5
-30.93,28.85,-67.05,5
0.12,-1.53,0.06,5
-0.18,-1.34,0.31,5
-30.65,29.11,-67.80,5
-0.06,-1.53,0.18,5
-0.18,-1.34,0.31,5
-30.71,29.03,-67.85,5
0.12,-1.59,0.31,5
-0.18,-1.34,0.31,5
-31.01,29.04,-67.50,5
-0.12,-1.40,0.24,5
-0.18,-1.34,0.31,5
-31.23,28.45,-67.70,5
-0.06,-1.59,0.18,5
-0.18,-1.34,0.31,5
-30.93,29.06,-68.84,5
0.00,-1.46,0.24,5
-0.18,-1.34,0.31,5
-31.04,29.26,-68.48,5
0.00,-1.40,0.24,5
-0.18,-1.34,0.31,5
-31.04,29.13,-67.99,5
0.06,-1.28,0.18,5
0.06,-1.46,0.37,5
-31.42,29.48,-67.30,5
0.06,-1.59,0.37,5
0.06,-1.46,0.37,5
-31.23,28.97,-68.64,5
-0.12,-1.34,0.31,5
0.06,-1.46,0.37,5
-31.41,28.60,-67.13,5
-0.24,-1.34,0.31,5
0.06,-1.46,0.37,5
-30.87,29.08,-67.22,5
0.18,-1.34,0.18,5
0.06,-1.46,0.37,5
-30.64,29.42,-69.06,5
0.00,-1.34,0.31,5
0.06,-1.46,0.37,5
-30.70,28.32,-66.94,5
-0.12,-1.28,0.24,5
0.00,-1.16,0.12,5
-30.86,29.31,-67.55,5
0.06,-1.40,0.24,5
0.00,-1.16,0.12,5
-31.04,29.08,-67.55,5
0.06,-1.34,0.18,5
0.00,-1.16,0.12,5
-31.01,29.21,-67.00,5
0.18,-1.16,0.18,5
0.00,-1.16,0.12,5
-30.63,28.88,-68.43,5
0.06,-1.34,0.31,5
0.00,-1.16,0.12,5
-30.52,28.49,-67.11,5
0.12,-1.46,0.18,5
0.00,-1.16,0.12,5
-31.15,28.43,-67.26,5
0.12,-1.46,0.43,5
0.12,-1.22,0.31,5
-31.19,29.43,-67.92,5
0.00,-1.28,0.31,5
0.12,-1.22,0.31,5
-30.74,29.08,-68.98,5
-0.06,-1.53,0.37,5
0.12,-1.22,0.31,5
-30.90,28.75,-67.80,5
0.12,-1.16,0.24,5
0.12,-1.22,0.31,5
-30.47,28.96,-68.02,5
0.12,-1.34,0.31,5
0.12,-1.22,0.31,5
-31.10,28.88,-67.70,5
0.12,-1.46,0.37,5
0.12,-1.22,0.31,5
-31.41,28.98,-68.37,5
0.18,-1.40,0.18,5
0.12,-1.22,0.31,5
-31.05,29.13,-67.86,5
-0.12,-1.34,0.31,5
0.12,-1.22,0.31,5
-30.97,28.85,-67.80,5
0.12,-1.34,0.24,5
0.12,-1.22,0.31,5
-30.62,28.82,-67.88,5
0.18,-1.34,0.00,5
0.12,-1.22,0.31,5
-30.86,29.21,-68.13,5
0.00,-1.40,0.24,5
0.12,-1.22,0.31,5
-31.02,28.83,-68.05,5
0.12,-1.28,0.18,5
0.12,-1.22,0.31,5
-31.24,29.05,-67.76,5
0.00,-1.77,0.31,5
0.12,-1.22,0.31,5
-31.93,29.13,-67.54,5
-0.18,-1.28,0.18,5
0.12,-1.22,0.31,5
-31.21,28.86,-66.41,5
0.06,-1.34,0.18,5
0.12,-1.22,0.31,5
-30.88,29.08,-66.82,5
0.18,-1.34,0.24,5
0.12,-1.22,0.31,5
-31.01,29.31,-67.82,5
0.18,-1.28,0.49,5
0.12,-1.22,0.31,5
-31.31,29.63,-67.42,5
-0.12,-1.16,0.37,5
0.12,-1.16,0.31,5
-31.18,29.25,-68.51,5
0.12,-1.40,0.31,5
0.12,-1.16,0.31,5
-31.20,28.92,-67.09,5
0.00,-1.40,0.18,5
0.12,-1.16,0.31,5
-30.97,28.97,-66.97,5
0.12,-1.28,0.24,5
0.12,-1.16,0.31,5
-31.42,28.72,-67.27,5
0.00,-1.65,0.24,5
0.12,-1.16,0.31,5
-31.04,28.66,-67.32,5
0.00,-1.40,0.31,5
0.12,-1.16,0.31,5
-31.19,28.67,-68.54,5
0.06,-1.53,0.24,5
0.12,-1.34,0.31,5
-30.74,28.32,-66.94,5
0.18,-1.28,0.31,5
0.12,-1.34,0.31,5
-31.20,28.48,-67.91,5
0.12,-1.22,0.43,5
0.12,-1.34,0.31,5
-31.38,28.66,-67.65,5
0.06,-1.34,0.18,5
0.12,-1.34,0.31,5
-30.90,28.66,-67.83,5
0.00,-1.16,0.24,5
0.12,-1.34,0.31,5
-30.90,28.98,-68.02,5
0.06,-1.34,0.24,5
0.12,-1.34,0.31,5
-31.23,28.91,-68.64,5
-0.12,-1.22,0.18,5
0.24,-1.34,0.24,5
-31.71,29.14,-68.31,5
0.18,-1.40,0.24,5
0.24,-1.34,0.24,5
-30.77,28.81,-67.71,5
0.06,-1.46,0.37,5
0.24,-1.34,0.24,5
-30.88,29.08,-68.38,5
0.18,-1.40,0.24,5
0.24,-1.34,0.24,5
-30.94,28.47,-68.38,5
0.18,-1.34,0.24,5
0.24,-1.34,0.24,5
-30.96,28.97,-68.87,5
0.06,-1.65,0.31,5
0.24,-1.34,0.24,5
-30.71,28.56,-68.88,5
0.06,-1.46,0.31,5
-0.06,-1.46,0.31,5
-30.46,28.49,-67.75,5
-0.12,-1.28,0.18,5
-0.06,-1.46,0.31,5
-31.42,29.06,-67.14,5
0.12,-1.34,0.31,5
-0.06,-1.46,0.31,5
-31.19,28.93,-67.55,5
0.06,-1.59,0.31,5
-0.06,-1.46,0.31,5
-31.16,29.09,-67.25,5
0.06,-1.53,0.24,5
-0.06,-1.46,0.31,5
-30.91,28.75,-67.66,5
0.06,-1.40,0.12,5
-0.06,-1.46,0.31,5
-31.85,28.61,-67.91,5
0.00,-1.28,0.12,5
-0.24,-1.40,0.31,5
-31.53,28.61,-67.30,5
0.18,-1.28,0.12,5
-0.24,-1.40,0.31,5
-31.37,28.83,-67.75,5
0.12,-1.46,0.24,5
-0.24,-1.40,0.31,5
-31.18,28.76,-68.88,5
0.00,-1.28,0.31,5
-0.24,-1.40,0.31,5
-31.14,29.06,-67.50,5
-0.12,-1.59,0.49,5
-0.24,-1.40,0.31,5
-31.08,29.61,-66.48,5
0.18,-1.65,0.24,5
-0.24,-1.40,0.31,5
-31.18,29.57,-68.37,5
0.00,-1.53,0.31,5
-0.24,-1.40,0.31,5
-30.85,28.88,-67.14,5
0.12,-1.46,0.12,5
-0.24,-1.40,0.31,5
-30.87,28.92,-67.90,5
0.06,-1.28,0.31,5
-0.24,-1.40,0.31,5
-31.27,29.19,-67.96,5
0.18,-1.16,0.37,5
-0.24,-1.40,0.31,5
-31.35,28.74,-68.36,5
0.06,-1.46,0.24,5
-0.24,-1.40,0.31,5
-30.75,28.91,-67.41,5
0.24,-1.40,0.31,5
-0.24,-1.40,0.31,5
-30.63,28.71,-68.42,5
0.06,-1.40,0.31,5
-0.24,-1.40,0.31,5
-30.83,28.97,-66.96,5
0.12,-1.59,0.24,5
-0.24,-1.40,0.31,5
-31.01,29.00,-67.66,5
0.12,-1.34,0.31,5
-0.24,-1.40,0.31,5
-30.79,29.28,-68.44,5
0.24,-1.34,0.43,5
-0.24,-1.40,0.31,5
-30.74,29.25,-68.08,5
-0.06,-1.46,0.43,5
-0.24,-1.40,0.31,5
-30.65,28.96,-68.25,5
0.31,-1.46,0.24,5
-0.24,-1.40,0.31,5
-30.90,28.61,-67.93,5
-0.18,-1.40,0.18,5
-0.24,-1.40,0.31,5
-30.82,29.26,-66.72,5
0.06,-1.46,0.24,5
-0.24,-1.40,0.31,5
-30.80,28.74,-66.97,5
0.12,-1.28,0.31,5
-0.24,-1.40,0.31,5
-31.32,29.04,-67.13,5
0.06,-1.28,0.18,5
-0.24,-1.40,0.31,5
-30.88,28.66,-67.99,5
0.12,-1.59,0.18,5
-0.24,-1.40,0.31,5
-31.20,28.99,-67.49,5
0.18,-1.22,0.18,5
-0.24,-1.40,0.31,5
-30.87,28.91,-66.76,5
0.12,-1.28,0.37,5
-0.24,-1.40,0.31,5
-30.88,29.02,-67.38,5
0.37,-1.28,0.18,5
-0.24,-1.40,0.31,5
-31.37,28.82,-67.80,5
0.31,-1.53,0.43,5
-0.24,-1.40,0.31,5
-31.29,28.55,-68.09,5
0.18,-1.65,0.49,5
-0.24,-1.40,0.31,5
-30.47,28.63,-66.56,5
0.06,-1.34,0.24,5
-0.24,-1.40,0.31,5
-31.07,29.10,-67.44,5
0.18,-1.34,0.31,5
0.24,-1.40,0.31,5
-31.45,29.32,-67.60,5
0.12,-1.53,0.37,5
0.24,-1.40,0.31,5
-30.85,28.53,-66.83,5
0.18,-1.40,0.37,5
0.24,-1.40,0.31,5
-30.81,28.85,-67.63,5
0.18,-1.46,0.18,5
0.24,-1.40,0.31,5
-31.05,28.58,-67.96,5
0.06,-1.46,0.18,5
0.24,-1.40,0.31,5
-31.30,28.17,-66.60,5
0.06,-1.28,0.31,5
0.24,-1.40,0.31,5
-30.55,28.06,-68.31,5
0.12,-1.34,0.49,5
0.12,-1.40,0.37,5
-30.42,29.15,-67.24,5
0.12,-1.46,0.37,5
0.12,-1.40,0.37,5
-31.14,28.66,-68.16,5
0.00,-1.34,0.24,5
0.12,-1.40,0.37,5
-31.03,28.77,-68.32,5
0.06,-1.16,0.18,5
0.12,-1.40,0.37,5
-31.01,28.71,-67.90,5
0.06,-1.40,0.24,5
0.12,-1.40,0.37,5
-31.09,28.39,-67.94,5
-0.12,-1.46,0.24,5
0.12,-1.40,0.37,5
-30.88,28.16,-67.88,5
0.18,-1.65,0.31,5
0.06,-1.40,0.24,5
-30.80,28.59,-67.19,5
-0.06,-1.59,0.31,5
0.06,-1.40,0.24,5
-30.99,28.94,-68.27,5
0.18,-1.46,0.31,5
0.06,-1.40,0.24,5
-31.03,29.10,-67.97,5
-0.06,-1.53,0.31,5
0.06,-1.40,0.24,5
-30.98,28.96,-67.66,5
-0.06,-1.46,0.24,5
0.06,-1.40,0.24,5
-30.93,28.70,-68.07,5
0.12,-1.59,0.31,5
0.06,-1.40,0.24,5
-30.53,29.00,-68.12,5
0.12,-1.46,0.31,5
0.06,-1.40,0.24,5
-30.90,28.74,-67.92,5
0.18,-1.65,0.43,5
0.06,-1.40,0.24,5
-30.82,28.93,-67.61,5
0.37,-1.53,0.37,5
0.06,-1.40,0.24,5
-30.70,28.87,-67.70,5
0.00,-1.28,0.31,5
0.06,-1.40,0.24,5
-30.79,28.87,-68.07,5
-0.12,-1.34,0.24,5
0.06,-1.40,0.24,5
-30.55,28.38,-67.60,5
0.24,-1.40,0.31,5
0.06,-1.40,0.24,5
-30.71,29.03,-68.86,5
0.06,-1.53,0.24,5
0.12,-1.46,0.18,5
-31.21,28.74,-68.32,5
0.06,-1.53,0.24,5
0.12,-1.46,0.18,5
-30.53,28.22,-67.10,5
0.00,-1.46,0.24,5
0.12,-1.46,0.18,5
-30.83,28.61,-67.00,5
0.12,-1.59,0.31,5
0.12,-1.46,0.18,5
-31.64,28.50,-67.24,5
0.12,-1.53,0.37,5
0.12,-1.46,0.18,5
-31.46,28.63,-68.09,5
-0.06,-1.46,0.37,5
0.12,-1.46,0.18,5
-31.41,28.64,-68.63,5
0.00,-1.65,0.18,5
0.12,-1.46,0.31,5
-30.99,28.54,-68.14,5
0.06,-1.53,0.18,5
0.12,-1.46,0.31,5
-31.13,28.55,-66.03,5
0.06,-1.65,0.24,5
0.12,-1.46,0.31,5
-31.37,29.10,-68.26,5
-0.18,-1.53,0.31,5
0.12,-1.46,0.31,5
-31.07,29.41,-68.65,5
0.12,-1.65,0.37,5
0.12,-1.46,0.31,5
-31.45,29.02,-68.13,5
0.12,-1.34,0.18,5
0.12,-1.46,0.31,5
-31.48,28.55,-68.52,5
0.00,-1.22,0.31,5
0.18,-1.40,0.31,5
-31.30,28.83,-68.21,5
0.18,-1.53,0.31,5
0.18,-1.40,0.31,5
-31.29,28.49,-67.71,5
0.06,-1.40,0.24,5
0.18,-1.40,0.31,5
-31.27,28.88,-67.24,5
0.12,-1.53,0.18,5
0.18,-1.40,0.31,5
-31.04,29.15,-68.01,5
0.18,-1.53,0.24,5
0.18,-1.40,0.31,5
-31.42,28.89,-68.27,5
0.06,-1.34,0.12,5
0.18,-1.40,0.31,5
-30.99,28.70,-67.46,5
0.06,-1.22,0.31,5
0.18,-1.40,0.31,5
-31.41,28.86,-67.43,5
0.24,-1.40,0.37,5
0.18,-1.40,0.31,5
-31.08,29.11,-67.63,5
0.18,-1.59,0.24,5
0.18,-1.40,0.31,5
-31.08,28.83,-68.01,5
-0.06,-1.65,0.24,5
0.18,-1.40,0.31,5
-31.23,28.66,-67.88,5
0.18,-1.46,0.31,5
0.18,-1.40,0.31,5
-31.12,28.99,-67.19,5
0.18,-1.71,0.31,5
0.18,-1.40,0.31,5
-31.19,28.97,-67.75,5
0.24,-1.46,0.31,5
0.18,-1.40,0.31,5
-31.08,28.78,-67.41,5
0.31,-1.53,0.24,5
0.18,-1.40,0.31,5
-30.79,28.85,-67.48,5
0.06,-1.46,0.37,5
0.18,-1.40,0.31,5
-30.98,28.42,-67.41,5
0.00,-1.46,0.31,5
0.18,-1.40,0.31,5
-30.97,28.67,-68.15,5
0.18,-1.53,0.24,5
0.18,-1.40,0.31,5
-31.34,28.99,-67.76,5
0.12,-1.40,0.37,5
0.18,-1.40,0.31,5
-31.54,28.66,-67.11,5
0.31,-1.46,0.24,5
0.18,-1.40,0.31,5
-31.19,29.16,-67.70,5
0.06,-1.40,0.24,5
0.18,-1.40,0.31,5
-31.57,28.86,-67.98,5
0.12,-1.46,0.37,5
0.18,-1.40,0.31,5
-31.23,28.92,-67.58,5
0.24,-1.65,0.31,5
0.18,-1.40,0.31,5
-31.08,28.76,-67.65,5
0.12,-1.59,0.37,5
0.18,-1.40,0.31,5
-31.20,29.46,-67.66,5
0.18,-1.65,0.24,5
0.31,-1.46,0.37,5
-31.07,28.76,-67.54,5
0.12,-1.65,0.24,5
0.31,-1.46,0.37,5
-31.45,28.85,-67.59,5
0.12,-1.65,0.31,5
0.31,-1.46,0.37,5
-30.94,28.89,-67.65,5
-0.12,-1.40,0.24,5
0.31,-1.46,0.37,5
-30.98,29.42,-68.70,5
-0.06,-1.59,0.18,5
0.31,-1.46,0.37,5
-30.81,28.94,-67.18,5
0.12,-1.77,0.06,5
0.31,-1.46,0.37,5
-31.16,28.55,-68.53,5
0.06,-1.59,0.31,5
0.31,-1.53,0.31,5
-31.20,28.32,-67.54,5
0.12,-1.34,0.37,5
0.31,-1.53,0.31,5
-31.42,28.63,-67.15,5
-0.06,-1.59,0.18,5
0.31,-1.53,0.31,5
-31.35,28.69,-68.12,5
0.18,-1.59,0.24,5
0.31,-1.53,0.31,5
-31.18,28.75,-68.35,5
0.06,-1.71,0.18,5
0.31,-1.53,0.31,5
-31.27,28.26,-68.60,5
0.18,-1.83,0.18,5
0.31,-1.53,0.31,5
-31.04,28.23,-67.76,5
0.18,-1.53,0.31,5
0.12,-1.46,0.37,5
-31.24,28.48,-67.87,5
-0.06,-1.65,0.31,5
0.12,-1.46,0.37,5
-31.25,28.59,-69.36,5
0.12,-1.46,0.37,5
0.12,-1.46,0.37,5
-31.30,28.65,-69.08,5
0.00,-1.71,0.37,5
0.12,-1.46,0.37,5
-31.29,28.81,-67.75,5
0.06,-1.59,0.24,5
0.12,-1.46,0.37,5
-31.58,28.50,-68.30,5
0.06,-1.46,0.37,5
0.12,-1.46,0.37,5
-31.49,28.71,-68.66,5
0.18,-1.65,0.31,5
0.06,-1.71,0.18,5
-31.76,28.99,-68.02,5
0.18,-1.34,0.18,5
0.06,-1.71,0.18,5
-31.63,29.04,-67.54,5
0.00,-1.46,0.24,5
0.06,-1.71,0.18,5
-31.34,29.05,-68.36,5
0.00,-1.34,0.18,5
0.06,-1.71,0.18,5
-31.25,28.20,-68.15,5
-0.06,-1.40,0.18,5
0.06,-1.71,0.18,5
-31.34,28.05,-67.76,5
0.12,-1.53,0.31,5
0.06,-1.71,0.18,5
-31.32,29.22,-67.99,5
-0.06,-1.40,0.37,5
-0.12,-1.46,0.37,5
-31.51,29.19,-67.65,5
0.18,-1.53,0.12,5
-0.12,-1.46,0.37,5
-31.64,29.04,-67.35,5
0.00,-1.34,0.18,5
-0.12,-1.46,0.37,5
